Title,Tags
"Zoroastrianism and Hinduism","<india><zoroastrianism><hinduism>"
"Internal customs in the Roman Empire","<roman-empire><taxes><customs>"
"Italian History from 1870-1913: Why did Italy have such a hard time becoming a Great Power like Germany","<20th-century><world-war-one><italy>"
"What made Washington DC ""dominate"" politics in the USA?","<united-states><political-history>"
"War Guilt Methodology: Was Germany solely to blame for WWI?","<20th-century><europe><world-war-one>"
"Writing month with roman numbers","<europe><cultural-history>"
"Did the fights in the Ip Man movie series actually occur in real life?","<20th-century><world-war-two><china><japan><britain>"
"What were the origins of democracy?","<ancient-history><political-history><democracy>"
"How did Greece avoid the Soviet sphere of influence?","<cold-war><greece>"
"Did Alexander the Great destroy a city to demonstrate his ability to reign?","<alexander-iii-greece><macedon><hellenistic-greece>"
"What was the reason for Soviet troops to withdraw from Yugoslavia in World War II?","<world-war-two><soviet-union><cold-war><yugoslavia>"
"Were there Samurai equivalents in Korea or China?","<japan><china><social-class><korea><samurai>"
"What were the animals on the Coat of Arms of Edward IV of England?","<england><united-kingdom><britain><heraldry>"
"Why was cricket's popularity in USA a casualty of Civil War?","<united-states><19th-century><american-civil-war><sports>"
"Libya: Did Gaddafi forbid locks in private homes and order people to swap jobs?","<north-africa><arab>"
"What Roman legions were present in London (UK)?","<military><roman-empire><flags><roman><roman-britain>"
"US Citizenship Prior to the 14th Amendment","<united-states><us-constitution><citizenship>"
"Did freed slaves keep a portrait of Abraham Lincoln on the wall?","<slavery><civil-war><abraham-lincoln>"
"Did Iqbal offer funeral prayers for the killer of someone who wrote a blasphemous book?","<india><british-empire><pakistan><south-asia>"
"What is the date and original source of this medieval picture?","<middle-ages><identification><art>"
"What was the size of the British East India fleet at the end of the War of 1812?","<british-empire>"
"What goods did Germany trade during World War II, and with whom?","<world-war-two><nazi-germany><economy><trade>"
"How much did a telephone call cost in the USA around 1920?","<united-states><economy><technology><communication><1920s>"
"Early reasons to bury the dead","<prehistory>"
"Which was the first war in which photography was employed?","<military><war><photography>"
"Why did the Byzantines not try to recover Syria during the war between Ali and Muawiya?","<middle-east><islam><byzantine-empire><syria><umayyad-caliphate>"
"Did USSR ever consider invading West Germany during the Cold War seriously?","<cold-war><tanks>"
"Refugee crises before 20th century","<war><migration>"
"What happened to all the historical photos taken by Malcolm X?","<united-states><20th-century><photography>"
"What flag is this?","<flags>"
"What are the historical first steps to imposing autocracy? Is there a pattern?","<political-history><hitler><dictatorship>"
"How successful was Odessa GubCheKa against criminal gangs in the 1920s?","<soviet-union><russia><crime>"
"Were the Bonus Wars in the USA during WWI about unpaid salaries?","<united-states><world-war-one>"
"In WWII, what was behind the very early decision to accept nothing but unconditional surrender in 1941-42?","<world-war-two>"
"Why did Charles I not borrow abroad?","<england><17th-century><finance><english-civil-war>"
"How was Germany involved in the Russian Civil War after the Paris Peace Conference?","<germany><communism><russian-civil-war><treaty>"
"When did the modern visa system become widespread?","<travel><identity-documents>"
"Losses in reserve units during battles in Napoleonic wars","<napoleonic-wars>"
"What were Albert Speer's specialties, and how did he apply them when he led Organisation Todt?","<world-war-two><nazi-germany><economy>"
"WW1 shell case markings","<world-war-one><weapons>"
"How and why did Aleksotas became part of the Russian Empire in 1864?","<russia><poland><cities><lithuania>"
"Why were gravediggers, actors and former gladiators (but not slaves) banned from the Colosseum?","<ancient-rome><social-class><gladiators>"
"Many Questions Regarding the Principality of Theodoros","<middle-ages><byzantine-empire><crimea>"
"When did the current 7-day week cycle begin?","<calendar><time-keeping>"
"Were British plans for India disrupted by WWII?","<india><british-empire>"
"How common was drug abuse and related deaths in the USA during the conservative 1950s?","<drugs><1950s>"
"Was Heisuke Yanagawa really censored out in photos, and why?","<20th-century><japan><resource>"
"Was it common in ancient India for kings to take care of midgets?","<india><ancient-india>"
"Are currently sold versions of ""Mein Kampf"" censored?","<hitler><literature>"
"Who is the model in this Edward Burne-Jones painting?","<identification><art><greek-mythology>"
"Is the adamic alphabet the origin of the Greek?","<language><greek>"
"Questions regarding Royal Gorge Railroad War in Colorado","<war><old-west><railroads>"
"History about Triplex Plate Armour?","<military><15th-century><armour><war-of-the-roses>"
"How did Tetricus, the last Gallic Emperor, obtain his agnomen?","<ancient-history><ancient-rome><roman-empire>"
"Did any leader say ""We may have lost the battle, but not the war""?","<quotes>"
"Which method of telephone calls was more popular: station-to-station or person-to-person?","<united-states><20th-century><technology>"
"Why did the Chinese Nationalist party members go to the island of Taiwan and not to any other island?","<china><civil-war>"
"Were there any ""retaliation"" anti-tank weapons widely used by infantry in World War II?","<world-war-two><military>"
"Examples of internment or deportation of enemy aliens in the US after WW2?","<united-states>"
"Did the HEIC operate in the West Indies as well as the East Indies","<british-empire><trade><age-of-sail><chartered-companies>"
"Mexican Indian wars in the north","<war><mexico><indian>"
"Why did India release all Pakistani Soldiers captured during Indo Pak War 1965","<war><india><pakistan><prisoners-of-war>"
"What were the required conditions to be accepted by a university in Medieval Times?","<middle-ages><education>"
"Are the pyramids too old?","<technology><ancient-egypt><pyramids>"
"Were there any British traitors during the American revolutionary war?","<american-revolution>"
"How do historians deal with inconsistencies?","<historiography><sources><historical-accuracy>"
"Where is signed original Donitz's authorization to German representatives to ratify ""Instrument of surrender signed at Berlin""?","<world-war-two>"
"Why were Upper and Lower Egypt consolidated into a single kingdom?","<ancient-egypt>"
"What is the earliest known book / novel trilogy in literature?","<book><literature><popular-culture>"
"How old is Philippe Buache's map of New Discoveries?","<maps><age-of-discovery><chronology><dating>"
"Why would a rifleman have his bayonet fixed to the rifle in a non-combat situation?","<world-war-one><weapons><russian-civil-war>"
"Why is Anubis given a scarf in some representations?","<ancient-history><ancient-egypt><art>"
"In WWI, How were the Germans able to maintain a submarine blockade of Britain?","<world-war-one><british-empire><imperial-germany><submarine>"
"How many pens were used by MacArthur to end the final chapter of World War II and where are they now?","<united-states><world-war-two><20th-century><japan><ww2-pacific-theater>"
"Sourced List of Ancient Roman Values","<ancient-rome><roman-empire><roman-republic><reference>"
"Was John S. Mosby the model/motivation/template for John Carter?","<20th-century><war><american-civil-war><slavery><literature>"
"Are there known completely sealed chambers in Egyptian pyramids?","<ancient-egypt><archaeology><pyramids>"
"How far could Mongolian horses travel in a day?","<military><mongol-empire><cavalry><steppe-nomads>"
"How many non-jews did Nazis kill?","<world-war-two><nazi-germany>"
"What evidence exists to say whether or not FDR was planning to use the Atomic Bomb just as Truman did?","<united-states><world-war-two><japan><bombing>"
